uid,sid
1087,325
1087,229
1087,491
1087,683
1087,265
1087,773
1087,702
1087,778
2962,46
2962,791
2962,220
2962,22
2962,8
2962,578
2962,95
2962,265
2962,96
2962,71
2962,66
2962,2
2962,155
2962,435
2962,431
2962,152
2962,242
2962,432
2962,217
2962,224
2962,337
2962,100
2962,551
2962,485
2962,560
2962,546
2962,104
2962,695
2962,158
2962,148
2962,349
2962,484
2962,150
2962,219
2962,1073
2962,76
2962,225
2962,93
2962,119
2962,174
2962,420
2962,307
2962,1256
2962,94
2962,223
2962,173
2962,845
2962,1347
2962,803
2526,45
2526,756
2526,1569
2526,60
2526,25
2526,1654
2526,715
2526,409
2526,206
2526,479
2526,29
2526,139
2526,14
2526,134
2526,634
2526,149
2526,434
2526,66
2526,564
2526,95
2526,102
2526,143
2526,85
2526,141
2526,24
2526,636
2526,97
2526,147
2526,1165
2526,1027
2526,797
2526,140
2526,146
2526,338
2526,523
2526,153
2526,120
2526,306
2526,46
2526,799
2526,74
2526,152
2526,158
2526,802
2526,154
2526,435
2526,567
2526,525
2526,159
2526,307
2526,746
2526,566
2526,127
2526,124
2526,103
2526,803
2526,155
2526,692
2526,128
2526,328
2526,344
2526,571
2526,98
2526,1037
2526,1598
2526,695
2526,337
2526,560
2526,1075
2526,804
2526,757
2526,1088
2526,376
2526,321
2526,730
2526,1600
2526,639
2526,2491
2526,3027
2526,678
2526,64
2526,94
2526,116
2526,132
2526,2533
2526,703
2526,785
2526,498
2526,133
2526,264
2526,272
2526,273
2526,2
2526,173
2526,37
2526,30
2526,752
2526,329
2526,270
2526,446
2526,742
2526,805
2526,136
2526,622
2526,1459
2526,280
2526,339
2526,73
2526,235
2526,720
2526,250
2526,238
2526,392
2526,283
2526,374
2526,371
2526,357
2526,2038
2526,833
2526,1953
2526,311
2526,765
2526,302
2526,253
2526,910
2526,1077
2526,2283
2526,1023
2526,2017
2526,913
2526,1118
2526,1862
2526,915
2526,1877
2526,222
2526,1016
2526,31
2526,587
2526,289
2526,462
2526,1402
2526,1400
2526,949
2526,80
2526,113
2526,948
2526,1548
2526,266
2526,2521
2526,579
2526,1812
2526,211
2526,35
2526,263
2526,794
2526,888
2526,774
2526,841
2526,840
2526,208
2526,1051
2526,265
2526,8
2526,144
2526,71
2526,522
2526,297
2526,242
2526,333
2526,602
2526,540
2526,556
2526,447
2526,1706
2526,50
2526,672
2526,241
2526,55
2526,11
2526,56
2526,179
2526,180
2526,1903
2526,1835
2526,13
2526,286
2526,1263
2526,1919
2526,181
2526,172
2526,21
2526,268
2526,869
2526,65
2526,112
2526,754
2526,26
2526,1281
2526,178
2526,1659
2526,318
2526,1557
2526,87
2526,1
2526,1180
2526,186
2526,284
2526,1178
2526,772
2526,1304
2526,204
2526,1299
2526,1092
2526,2015
2526,198
2526,739
2526,2312
2526,735
2526,1045
2526,744
2526,920
2526,568
2526,1567
2526,572
2526,72
2526,117
2526,388
2526,499
2526,747
2526,315
2526,741
2695,538
2695,66
2695,296
2695,138
2695,55
2695,96
2695,95
2695,97
2695,1536
2695,60
2695,100
2695,103
2695,157
2695,98
2695,686
2695,698
2695,99
2695,402
2695,1075
2695,154
2695,159
2695,152
2695,330
2695,1148
2695,337
2695,1638
2695,229
2695,25
2695,222
2695,11
2695,496
2695,241
2695,64
2695,483
2695,638
2695,1078
2695,557
2695,505
2695,499
2695,186
2695,512
2695,986
2695,1029
2695,725
2695,605
2695,212
2695,1190
2695,1183
2695,1178
2695,1555
2695,37
2695,38
2695,1047
2695,478
2695,93
2695,498
2695,173
2695,964
2695,697
2695,317
2695,903
2695,353
2695,502
2695,472
2695,445
2695,1458
2695,88
2695,706
2695,113
2695,211
2695,80
2695,346
2695,108
2695,35
2695,14
2695,1051
2695,1119
2695,247
2695,1019
2695,94
2695,208
2695,361
2695,661
2695,436
2695,432
2695,530
2695,340
2695,540
2695,1023
2695,321
2695,766
2695,1065
2695,318
2695,1086
2695,205
2695,1369
2695,703
2695,1149
2695,847
2695,1182
2695,1187
2695,1219
2695,1152
2695,1030
2695,36
2695,289
2695,1952
2695,595
2695,204
2695,852
2695,1181
2695,2250
2695,641
2695,1423
2695,1091
2695,558
2695,510
2695,2486
2695,443
2695,50
2695,181
2695,180
2695,184
2695,179
2695,503
2695,176
2695,1130
2695,57
2695,1263
2695,855
2695,59
2695,1
2695,194
2695,185
2695,73
2695,1260
2695,1557
2695,1903
2695,192
2695,178
2695,1283
2695,277
2695,193
2695,199
2695,245
2695,856
2695,2079
2695,2015
2695,215
2695,917
2695,770
2695,281
2695,602
2695,980
2695,2561
2695,231
2695,675
2695,983
2695,87
2695,844
2695,892
2695,1057
2695,2077
2695,320
2695,1427
2695,109
2695,1561
2695,1318
2695,2709
2695,2660
2695,2194
2695,571
2695,1101
2695,110
3891,220
3891,35
3891,774
3891,263
3891,457
3891,794
3891,14
3891,1857
3891,66
3891,888
3891,564
3891,62
3891,841
3891,61
3891,94
3891,307
3891,1599
3891,265
3891,8
3891,95
3891,22
3891,294
3891,534
3891,521
3891,100
3891,525
3891,435
3891,337
3891,23
3891,437
3891,329
3891,1474
3891,634
3891,290
3891,179
3891,180
3891,69
3891,153
3891,185
3891,37
3891,267
3891,300
3891,72
3891,1382
3891,288
3891,272
3891,1330
3891,266
3891,134
3891,116
3891,135
3891,1333
3891,131
3891,742
3891,280
3891,1575
3891,815
3891,19
3891,637
3891,612
3376,241
3376,131
3376,634
3376,1016
3376,841
3376,35
3376,888
3376,273
3376,66
3376,564
3376,434
3376,636
3376,14
3376,840
3376,608
3376,1857
3376,609
3376,46
3376,61
3376,797
3376,94
1522,112
1522,753
1522,1029
1522,222
1522,9
1522,50
1522,45
1522,8
1522,66
1522,60
1522,24
1522,672
1522,14
1522,265
1522,54
1522,274
1522,25
1522,1254
1522,55
1522,785
1522,144
1522,1330
1522,1262
1522,273
1522,634
1522,752
1522,133
1522,71
1522,149
1522,135
1522,888
1522,481
1522,774
1522,564
1522,1016
1522,7
1522,160
1522,636
1522,119
1522,134
1522,841
1522,1402
1522,56
1522,789
1522,1117
1522,522
1522,145
1522,131
1522,800
1522,2521
1522,117
1522,140
1522,139
1522,1781
1522,238
1522,27
1522,805
1522,2
1522,655
1522,76
1522,435
1522,579
1522,208
1522,704
1522,137
1522,22
1522,21
1522,374
1522,754
1522,802
1522,100
1522,567
1522,294
1522,337
1522,1400
1522,224
1522,654
1522,338
1522,123
1522,118
1522,378
1522,570
1522,74
1522,838
1522,902
1522,433
1522,154
1522,439
1522,622
1522,725
1522,648
1522,1751
1522,445
1522,2019
1522,353
1522,568
1522,103
1522,255
1522,749
1522,383
1522,447
1522,159
1522,566
1522,1995
1522,432
1522,765
1522,614
1522,268
1522,571
1522,1856
1522,237
1522,371
1522,1599
1522,18
1522,246
1522,252
1522,757
1522,746
1522,186
1522,1881
1522,560
1522,349
1522,1395
1522,552
1522,1008
1522,715
1522,1953
1522,1684
1522,2021
1522,1070
1522,984
1522,1062
1522,1063
1522,1092
1522,920
1522,2017
1522,1952
1522,1074
1522,361
1522,551
1522,1331
1522,1057
1522,384
1522,414
1522,108
1522,833
1522,377
1522,1000
1522,2258
1522,1813
1522,981
1522,3382
1522,1434
1522,2880
1522,1635
1522,417
1522,2080
1522,1861
1522,1118
1522,556
1522,554
1522,2200
1522,2615
2567,1347
2567,697
2567,845
2567,1159
2567,655
2567,269
2567,139
2567,985
2567,1777
2567,1344
2567,236
2567,275
2567,1082
2567,649
2567,1256
2567,995
2567,432
2567,728
2567,280
2567,656
2567,177
2567,2258
1196,149
1196,1476
1196,73
1196,3152
1196,749
1196,98
1196,123
1196,96
1196,1073
1196,1547
1196,129
1196,1580
1196,1639
1196,729
1196,571
1196,60
1196,155
1196,1134
1196,361
1196,152
1196,97
1196,100
1196,166
1196,1053
1196,321
1196,1037
1196,105
1196,103
1196,159
1196,560
1196,124
1196,157
1196,642
1196,1643
1196,867
1196,1649
1196,1029
1196,1193
1196,715
1196,1578
1196,108
1196,972
1196,406
1196,1646
1196,2498
1196,1576
1196,1848
1196,111
1196,1428
1196,1490
1196,432
1196,80
1196,716
1196,376
1196,372
1196,42
1196,125
1196,3021
1196,1474
1196,2632
1196,1465
1196,2194
1196,1597
1196,1085
1196,1498
1196,1485
1196,442
1196,581
1196,1487
1196,29
1196,37
1196,233
1196,919
1196,360
1196,173
1196,36
1196,88
1196,317
1196,1470
1196,332
1196,826
1196,356
1196,311
1196,1466
1196,1008
1196,362
1196,400
1196,600
1196,1874
1196,1000
1196,397
1196,253
1196,597
1196,1492
1196,320
1196,2289
1196,989
1196,1973
1196,1875
1196,1425
1196,2514
1196,1468
1196,2573
1196,1497
1196,2357
1196,2824
1196,1502
1196,3069
1196,2358
1196,1488
1196,3186
1196,2727
165,756
165,138
165,1
165,622
165,35
165,455
165,50
165,55
165,49
165,7
165,1569
165,564
165,194
165,271
165,835
165,907
165,1123
165,21
165,173
165,1081
165,1447
2229,30
2229,202
2229,1078
2229,264
2229,8
2229,1125
2229,3418
2229,10
2229,64
2229,281
2229,274
2229,302
2229,330
2229,55
2229,154
2229,768
2229,840
2229,636
2229,450
2229,2598
2229,433
2229,390
2229,1066
2229,350
2229,337
2229,349
2229,321
2229,541
2229,407
2229,144
2229,3190
2229,549
2229,1428
2229,17
2229,879
2229,1670
2848,98
2848,938
2848,1491
2848,414
2848,7
2848,1155
2848,28
2848,2098
2848,2305
2848,1038
2848,1753
1335,634
1335,95
1335,339
1335,9
1335,302
1335,35
1335,219
1335,37
1335,498
1335,93
1335,39
1335,55
1335,11
1335,50
1335,113
1335,80
2186,135
2186,2060
2186,220
2186,2220
2186,1335
2186,219
2186,1272
2186,1985
2186,1880
2186,1900
2186,236
2186,457
2186,1158
2186,2405
2186,1522
2186,2010
2186,1778
2186,1820
2186,2068
2186,161
2186,1558
2186,1122
2186,930
2186,1344
2186,1702
2186,300
2186,995
2186,1883
2186,2114
2186,2537
2186,251
2186,1082
2186,2774
2186,275
2186,2371
2186,119
2186,3029
2186,529
2186,1408
2186,1825
2186,1885
2186,177
2186,1342
2186,1889
2186,795
2186,1027
2186,3419
2186,655
2186,1573
2186,1574
2186,1830
2186,184
2186,841
2186,2662
2186,11
2186,167
2186,2429
2186,706
2186,192
2186,2906
2186,2676
2186,778
2186,1612
2186,1386
2186,773
2186,1550
2186,490
2186,777
2186,229
2186,493
2186,683
2186,783
2186,491
2186,265
2186,492
2186,702
2186,782
2186,781
2186,682
2186,849
2186,77
2186,2553
2186,1888
2186,557
2186,779
2186,780
2186,95
2186,163
2186,686
2186,459
2186,97
2186,99
2186,100
2186,171
2186,1746
2186,170
2186,209
2186,330
1514,852
1514,0
1514,45
1514,139
1514,236
1514,361
1514,703
1514,621
1514,328
1514,110
1514,369
1514,655
1514,767
1514,1768
1514,749
1514,204
1514,475
1514,275
1514,177
1514,656
1514,250
1514,862
1514,2842
1514,378
1514,161
1514,150
1514,222
1514,50
1514,243
1514,1039
1514,180
1514,55
1514,11
1514,1282
1514,231
1514,515
1514,25
1514,499
1514,172
1514,93
1514,277
1514,903
1514,60
1514,1362
1514,1333
1514,239
1514,617
1514,1119
1514,185
1514,192
1514,235
1514,87
1514,436
1514,59
1514,189
1514,174
1514,208
1514,317
1514,303
1514,1007
1514,1029
1514,238
1514,21
1514,102
1514,94
1514,856
1514,281
1514,193
1514,708
1514,186
1514,697
1514,1051
1514,1055
1514,899
1514,159
1514,1086
1514,652
1514,1263
1514,355
1514,901
1514,237
1514,245
1514,516
1514,424
1514,1656
1514,1714
1514,202
1514,857
1514,1188
1514,57
1514,918
1514,1037
1514,1181
1514,368
1514,1019
1514,1010
1514,2741
1514,726
1514,900
1514,427
1514,904
1514,430
1514,980
1514,1030
1514,614
1514,1097
1514,1504
1514,1162
1514,257
1514,1104
1514,158
1514,399
2075,45
2075,783
2075,94
2075,51
2075,170
2075,39
2075,1809
2075,274
2075,76
2075,93
2075,1658
2075,851
2075,577
4380,60
4380,55
4380,432
4380,275
4380,227
4380,221
4380,964
4380,230
4380,457
4380,522
4380,517
4380,529
4380,521
4380,437
4380,534
4380,1253
4380,1550
4380,1341
4380,1170
4380,563
4380,268
3385,2
3385,219
3385,2595
3385,230
3385,221
3385,227
3385,454
3385,51
3385,173
3385,930
3385,275
3385,1202
3385,1937
3385,697
3385,37
3385,1532
3385,882
3385,1755
3385,239
3385,500
3385,514
3385,1940
3385,899
3385,1742
3385,656
3385,657
3385,1765
3385,502
3385,188
3385,1537
3385,1175
3385,651
3385,353
3385,235
4057,116
4057,60
4057,55
4057,976
4057,13
4057,292
4057,951
4057,1595
4057,420
4057,351
4057,256
4057,338
4057,38
4057,877
4057,138
4057,1827
1228,2671
1228,22
1228,1403
1228,370
1228,275
1228,51
1228,1339
1228,64
1228,8
1228,634
1228,45
1228,139
1228,149
1228,459
1228,140
1228,24
1228,144
1228,66
1228,14
1228,526
1228,99
1228,434
1228,141
1228,143
1228,119
1228,69
1228,134
1228,146
1228,95
1228,636
1228,165
1228,338
1228,1658
1228,60
1228,278
1228,74
1228,687
1228,440
1228,147
1228,280
1228,296
1228,569
1228,152
1228,252
1228,431
1228,435
1228,570
1228,1034
1228,105
1228,802
1228,1597
1228,1151
1228,766
1228,451
1228,583
1228,104
1228,98
1228,349
1228,1063
1228,340
1228,1187
1228,1599
1228,804
1228,1642
1228,711
1228,1635
1228,1133
1228,265
1228,682
1228,783
1228,229
1228,781
1228,702
1228,778
1228,773
1228,779
1228,510
1228,1205
1228,457
1228,436
1228,521
1228,71
1228,96
1228,522
1228,520
1228,688
1228,217
1228,1204
1228,1721
1228,437
1228,242
1228,297
1228,249
1228,438
1228,542
1228,532
1228,544
1228,447
1228,202
1228,1694
1228,556
1228,1064
1228,300
1228,1082
1228,251
1228,1825
1228,1018
1228,19
1228,655
1228,250
1228,1788
1228,356
1228,703
1228,3136
1228,2593
1228,1550
1228,179
1228,222
1228,11
1228,180
1228,264
1228,85
1228,231
1228,836
1228,638
1228,234
1228,1818
1228,235
1228,499
1228,1832
1228,419
1228,785
1228,6
1228,267
1228,133
1228,93
1228,37
1228,997
1228,272
1228,270
1228,995
1228,461
1228,996
1228,131
1228,266
1228,454
1228,72
1228,116
1228,173
1228,824
1228,500
1228,755
1228,630
1228,331
1228,273
1228,1401
1228,941
1228,818
1228,223
1228,1107
1228,1330
1228,1588
1228,731
1228,135
1228,136
1228,274
1228,998
1228,651
1228,288
1228,828
1228,429
1228,595
1228,648
1228,161
1228,73
1228,1381
1228,815
1228,932
1228,593
1228,112
1228,314
1228,446
1228,237
1228,138
1228,316
1228,714
1228,650
1228,1112
1228,865
1228,368
1228,699
1228,898
1228,899
1228,1331
1228,326
1228,27
1228,283
1228,673
1228,562
1228,789
1228,263
1228,775
1228,790
1228,54
1228,1612
1228,1170
1228,220
1228,312
1228,837
1228,1554
1228,55
1228,1552
1228,7
1228,794
1228,455
1228,1017
1228,9
1228,279
1228,162
1228,1604
1228,50
1228,10
1228,160
1228,53
1228,835
1228,1137
1228,49
1228,949
1228,1774
1228,1548
1228,35
1228,25
1228,792
1228,853
1228,1217
1228,1764
1228,1569
1228,1613
1228,944
1228,706
1228,1338
1228,1787
1228,241
1228,668
1228,850
1228,774
1228,151
1228,1016
1228,763
1228,607
1228,845
1228,858
1228,1990
1228,1402
1228,852
1228,1794
1228,841
1228,78
1228,117
1228,1610
1228,1398
1228,840
1228,80
1228,679
1228,1415
1228,874
3768,28
3768,756
3768,1183
3768,55
3768,275
3768,1339
3768,51
3768,64
3768,1724
3768,0
3768,986
3768,510
3768,229
3768,1255
3768,35
3768,1130
3768,57
3768,179
3768,808
3768,180
3768,172
3768,609
3768,507
3768,174
3768,513
3768,610
3768,14
3768,176
3768,1771
3768,241
3768,99
3768,496
3768,2494
3768,1525
3768,1051
3768,625
3768,497
3768,79
3768,1263
3768,1259
3768,2182
3768,3304
3768,1026
3768,277
3768,199
3768,2120
3768,1307
3768,2734
3768,964
3768,177
3768,1312
3768,1267
3768,499
3768,1448
3768,242
3768,1601
3768,1308
3768,611
3768,215
3768,2142
3768,88
3768,2112
3768,618
3768,48
3768,917
3768,2257
3768,1723
3768,73
3768,202
3768,1310
3768,512
3768,353
3768,80
3768,175
3768,3062
3768,1297
3768,65
3768,399
3768,1178
3768,204
3768,2282
3768,1602
3768,83
3768,2197
3768,2956
3768,1851
3768,604
3768,3161
3768,2626
3768,2113
3098,8
3098,268
3098,1380
3098,789
3098,1526
3098,634
3098,1418
3098,50
3098,49
3098,794
3098,9
3098,290
3098,10
3098,220
3098,1137
3098,25
3098,55
3098,565
3098,63
3098,53
3098,288
3098,338
3098,286
3098,878
3098,1262
3098,797
3098,91
3098,93
3098,99
3098,154
3098,144
3098,1374
3098,862
3098,149
3098,51
3098,162
3098,369
3098,455
3098,459
3098,14
3098,300
3098,1390
3098,997
3098,11
3098,179
3098,1
3098,890
3098,1346
3098,841
3098,264
3098,2468
3098,502
3098,331
3098,1055
2551,94
2551,25
2551,219
2551,275
2551,51
2551,985
2551,50
2551,2095
2551,11
2551,229
2551,55
2551,35
2551,230
2551,1334
2551,498
2551,180
2551,638
2551,113
2551,189
2551,496
2551,173
2551,93
2551,317
2551,239
2551,502
2551,903
2551,852
2551,176
2551,238
2551,96
2551,60
2551,14
2551,698
2551,241
2551,251
2551,1537
2551,201
2551,97
2551,181
2551,95
2551,1175
2551,1903
2551,500
2551,21
2551,178
2551,152
2551,237
2551,303
2551,80
2551,728
2551,424
2551,423
2551,727
2551,1333
2551,516
2551,1
2551,149
2551,634
2551,133
2551,10
2551,781
2551,227
2551,221
2551,353
2167,94
2167,3038
2167,344
2167,35
2167,292
2167,259
2167,17
2167,295
2167,19
2167,1593
2167,3
2167,315
2167,36
2167,383
2167,586
2167,338
2167,1421
2167,351
2167,1594
2167,1084
2167,143
2167,95
2167,14
2167,97
2167,280
2167,146
2167,60
2167,120
2167,158
2167,124
2167,152
2167,746
2167,803
2167,105
2167,328
2167,155
2167,1032
2167,1598
2167,157
3400,391
3400,664
3400,3324
3400,68
3400,219
3400,6
3400,72
3400,630
3400,752
3400,743
3400,647
3400,136
3400,1459
3400,30
3400,2
3400,274
3400,351
3400,135
3400,316
3400,27
3400,596
3400,649
3400,687
3400,23
3400,138
3400,1331
3400,2557
3400,1832
3400,371
3400,822
3400,339
3400,291
3400,1865
3400,1009
3400,364
3400,544
3400,287
3400,357
3400,342
3400,803
3400,733
3400,338
3400,280
3400,552
3400,1077
3400,328
3400,1943
3400,325
3400,2024
3400,386
3400,908
3400,3183
3400,833
3400,1105
3400,2363
3400,1518
3400,3028
3400,1590
3400,805
3400,1076
3400,862
3400,356
3400,2491
1627,10
1627,873
1627,162
1627,995
1627,95
1627,517
1627,524
1627,457
1627,265
1627,521
1627,8
1627,522
1627,143
1627,66
1627,294
1627,2
1627,71
1627,523
1627,434
1627,529
1835,55
1835,97
1835,112
1835,180
1835,1418
1835,1781
1835,221
1835,7
1835,11
1835,227
1835,241
1835,50
1835,149
1835,476
1835,231
1835,1382
1835,66
1835,455
1835,119
1835,264
1835,6
1835,1330
1835,272
1835,853
1835,139
1835,37
1835,502
1835,243
1835,8
1835,434
1835,35
1835,498
1835,96
1835,151
1835,25
1835,522
1835,526
1835,113
1835,706
1835,876
1835,71
1835,635
1835,140
1835,500
1835,81
1835,267
1835,194
1835,636
1835,499
1835,326
1835,74
1835,1392
1835,899
1835,1022
1835,136
1835,256
1835,318
1835,678
1835,437
1835,1001
1835,577
1835,884
1835,854
1835,1671
1835,10
1835,959
1835,345
1835,436
1835,655
1835,634
1835,95
1835,144
1835,45
1835,60
1835,143
1835,146
1835,338
1835,141
1835,85
1835,147
1835,142
1835,306
1835,252
1835,120
1835,280
1835,102
1835,296
1835,165
1835,568
1835,100
1835,435
1835,155
1835,46
1835,553
1835,313
1835,549
1835,650
1835,24
1835,525
1835,269
1835,431
1835,152
1835,687
1835,153
1835,799
1835,1027
1835,570
1835,98
1835,698
1835,566
1835,433
1835,127
1835,749
1835,170
1835,440
1835,2578
1835,1034
1835,567
1835,439
1835,803
1835,448
1835,104
1835,880
1835,1237
1835,1232
1835,837
1835,875
1835,852
1835,1234
1835,527
1835,1239
1835,274
1835,1171
1835,664
1835,1688
1835,1181
1835,535
1835,1246
1835,334
1835,1238
1835,351
731,14
731,51
731,64
731,656
731,432
731,1574
731,118
731,1326
731,521
731,150
731,993
731,1447
731,76
731,225
731,2069
731,609
731,100
731,490
731,702
731,77
731,782
731,522
731,556
731,2180
731,565
731,746
731,30
731,434
731,541
731,144
731,49
731,978
731,1575
731,3088
731,132
731,1107
731,288
731,73
731,2898
731,696
156,9
156,634
156,149
156,119
156,630
156,46
156,656
156,275
156,51
156,1339
156,985
156,226
156,2258
156,1574
156,224
156,76
156,219
156,1081
156,487
156,436
156,1204
156,249
156,96
156,95
156,155
156,509
156,202
156,152
156,100
156,530
156,690
156,265
156,1205
156,8
156,144
156,522
156,143
156,434
120,158
120,1653
120,60
120,100
120,224
120,51
120,275
120,64
120,656
120,134
120,119
120,236
120,655
120,728
120,269
120,1574
120,204
120,911
120,2870
120,180
120,50
120,55
120,1012
120,234
120,314
120,241
120,243
120,194
120,429
120,239
120,436
120,58
120,95
120,231
120,1260
120,515
120,651
120,173
120,181
120,172
120,919
120,983
120,97
120,638
120,113
120,516
120,1175
120,1903
120,87
120,2671
120,137
120,1947
120,208
120,731
120,242
120,483
120,165
120,193
120,249
120,94
120,245
120,152
120,1085
120,685
120,73
120,105
120,2072
120,1030
120,103
120,654
120,715
120,298
120,976
120,1304
120,1034
120,1088
120,41
120,159
120,1782
120,104
120,712
120,1113
120,1995
120,667
120,167
120,713
120,170
120,2407
120,1037
120,729
120,768
120,1161
120,2157
120,2355
120,972
120,442
120,2454
120,140
120,634
120,66
120,149
120,459
120,45
120,143
120,24
120,797
120,146
120,85
120,153
120,154
120,313
120,1032
120,1036
120,106
120,803
120,115
120,344
120,979
577,1307
577,35
577,76
577,1978
577,219
577,1081
577,225
577,150
577,1623
4486,426
4486,777
4486,1108
4486,1773
4486,222
4486,2143
4486,1792
4486,3293
4486,521
4486,200
4486,1440
4486,1857
4486,220
4486,793
4486,938
4486,683
4486,2792
4486,1082
4486,459
4486,884
4486,1550
4486,7
4486,455
4486,491
4486,53
4486,56
4486,61
4486,1137
4486,774
4486,2088
4486,1618
4486,25
4486,834
4486,1661
4486,312
4486,10
4486,2298
4486,1389
4486,824
4486,2440
4486,162
4486,345
4486,1409
4486,1014
4486,779
4486,790
4486,1216
4486,420
4486,1123
4486,828
4486,51
4486,1253
4486,300
4486,837
4486,788
4486,3290
4486,794
4486,853
4486,1294
4486,1522
4486,1558
1714,35
1714,1604
1714,224
1714,485
1714,76
1714,150
1714,1623
1714,472
1714,1973
1714,587
1714,414
1714,522
1714,556
1714,1182
1714,1365
1714,565
1714,434
1714,484
1714,125
1714,560
1464,9
1464,58
1464,211
1464,46
1464,60
1464,94
1464,93
1464,134
1464,280
1464,119
1464,273
1464,287
1464,1652
1464,8
1464,66
1464,522
1464,152
1464,435
1464,433
1464,556
1464,377
1464,337
1464,540
1464,696
1464,349
1464,390
1464,361
1464,716
1464,766
1464,104
1464,1066
1464,1810
1464,979
1464,677
1464,2395
1464,63
1464,173
1464,62
1464,1712
1464,68
1464,429
1464,305
1464,1086
1464,208
1464,426
1464,307
1464,1050
1464,1037
1464,174
1464,623
1464,123
1464,573
1464,304
1464,383
1464,302
1520,733
1520,289
1520,1119
1520,35
1520,51
1520,432
1520,2318
1520,1205
1520,71
1520,703
1520,275
1520,2846
1520,2213
1520,976
1520,43
1520,2069
1520,1116
2403,64
2403,1193
2403,1027
2403,805
2403,1081
2171,229
2171,22
2171,178
2171,498
2171,6
2171,288
2171,300
2171,116
2171,2607
2171,2655
2171,119
2171,61
2171,132
2171,931
2171,30
2171,897
2171,3342
2171,317
2171,273
2171,135
2171,752
2171,805
2171,827
2171,654
2171,324
2171,820
2171,1393
2171,815
2171,280
2171,88
2171,1871
2171,54
2171,220
2171,35
2171,160
2171,9
2171,55
2171,50
2171,1254
2171,68
2171,331
2171,888
2171,71
2171,271
2171,1569
2171,885
2171,140
2171,838
2171,950
2171,949
2171,147
2171,1413
2171,80
2171,113
2171,1684
2171,2618
2171,2239
2171,1812
2171,211
2171,3036
2171,565
2171,793
2171,10
2171,45
2171,8
2171,117
2171,24
2171,435
2171,120
2171,297
2171,578
2171,803
2171,551
2171,2204
2171,1498
2171,1101
2171,448
2171,358
2171,451
2171,1224
2171,444
2171,563
2171,149
2171,634
2171,2634
2171,144
2171,146
2171,85
2171,102
2171,153
2171,60
2171,800
2171,573
2171,152
2171,328
2171,171
2171,1844
2171,104
2171,159
2171,1576
2171,1194
2171,11
2171,684
2171,773
2171,222
2171,77
2171,493
2171,1185
2171,2562
2171,1832
2171,1030
2171,604
2171,490
2171,491
2171,1825
2171,522
2171,894
2171,1555
2171,1369
2171,1037
2171,265
2171,457
2171,436
2171,521
2171,449
2171,242
2171,544
2171,1211
2171,438
2171,661
2171,361
2171,989
2171,447
2171,1454
2171,1123
2171,62
2171,797
2171,840
2171,94
2171,3258
2171,1020
2171,1051
2171,25
2171,837
2171,845
2171,241
2171,828
2171,2774
2171,704
2171,1391
2171,679
2171,252
2171,336
2171,691
2171,483
3860,1843
3860,63
3860,841
3860,1732
3860,1353
3860,1094
3860,2588
3860,2334
3860,1409
3860,490
3860,789
3860,933
3860,54
3860,777
3860,457
3860,312
3860,263
3860,1766
3860,7
3860,778
3860,1753
3860,563
3860,279
3860,11
3860,267
3860,299
3860,56
3860,793
3860,1137
3860,459
3860,49
3860,1418
3860,9
3860,162
3860,420
3860,945
3860,228
3860,1462
3860,837
3860,300
3860,1216
3860,885
3860,51
3860,1017
3860,2309
3860,1012
3860,835
3860,678
3860,10
3860,455
3860,2499
3860,788
3860,1604
3860,68
3860,1356
3860,935
3860,1764
3860,702
3860,50
3860,524
3860,35
3860,785
3860,419
3860,55
3860,481
3860,273
3860,133
3860,791
3860,29
3860,784
3860,8
3860,275
3860,930
3860,1339
3860,1885
3860,656
3860,1724
3860,2079
3860,1273
3860,64
3860,432
3860,2241
3860,262
3860,986
3860,257
3860,2258
3860,554
1459,99
1459,117
1459,679
1459,881
1459,13
1459,858
1459,837
1459,1107
1459,815
1459,999
1459,785
1459,285
1459,290
1732,45
1732,22
1732,46
1732,60
1732,9
1732,134
1732,94
1732,39
1732,23
1732,37
1732,266
1732,264
1732,274
1732,150
1732,181
1732,99
1732,80
1732,107
1732,1961
2754,100
2754,66
2754,2187
2754,648
2754,1085
2754,335
2754,46
2754,265
2754,993
2754,821
2754,139
2754,843
2754,272
2754,274
2754,706
2754,144
2754,151
2754,1233
2754,679
2754,1171
2754,553
2754,1234
2754,875
2754,880
2754,1238
2754,351
2754,204
2754,259
2754,1651
2754,1688
2754,2387
2754,2582
2754,2200
2754,2390
2476,68
2476,370
2476,60
2476,54
2476,35
2476,7
2476,420
2476,227
2476,228
2476,14
2476,230
2476,93
2476,174
2476,25
2476,21
2476,173
2476,251
2476,275
2476,499
2476,172
2476,423
2476,277
2476,2662
2476,1155
2476,3099
2476,196
2476,15
2476,244
2476,3132
2476,762
2476,235
19,530
19,1010
19,1454
19,95
19,1194
19,457
19,294
19,96
19,265
19,71
19,8
19,523
19,522
19,534
19,521
19,436
19,688
19,152
19,322
19,532
19,1046
19,432
19,144
19,66
19,895
19,145
19,528
19,202
19,158
19,440
19,242
19,602
19,155
19,543
19,104
3182,2802
3182,623
3182,985
3182,749
3182,1422
3182,319
3182,578
3182,348
3182,448
3182,388
3182,23
3182,447
3182,329
3182,278
3182,385
3182,261
3182,484
3182,489
3182,224
3182,225
1688,55
1688,676
1688,9
1688,66
1688,119
1688,45
1688,687
1688,437
