	movie_emb_id	title	genre
2913	2981	Guardian, The (1990)	Horror|Thriller
2914	2982	Ipcress File, The (1965)	Thriller
2915	2983	On Any Sunday (1971)	Documentary
2916	2984	Robocop (1987)	Action|Crime|Sci-Fi
2917	2985	Robocop 2 (1990)	Action|Crime|Sci-Fi
2918	2986	Who Framed Roger Rabbit? (1988)	Adventure|Animation|Film-Noir
2919	2987	Melvin and Howard (1980)	Drama
2920	2988	For Your Eyes Only (1981)	Action
2921	2989	Licence to Kill (1989)	Action
2922	2990	Live and Let Die (1973)	Action
2923	2991	Rawhead Rex (1986)	Horror|Thriller
2924	2992	Thunderball (1965)	Action
2925	2993	City, The (1998)	Drama
2926	2994	House on Haunted Hill, The (1999)	Horror
2927	2995	Music of the Heart (1999)	Drama
2928	2996	Being John Malkovich (1999)	Comedy
2929	2997	Dreaming of Joseph Lees (1998)	Romance
2930	2998	Man of the Century (1999)	Comedy
2931	2999	Princess Mononoke, The (Mononoke Hime) (1997)	Action|Adventure|Animation
2932	3000	Suburbans, The (1999)	Drama
2933	3001	My Best Fiend (Mein liebster Feind) (1999)	Documentary
2934	3002	Train of Life (Train De Vie) (1998)	Comedy|Drama
2935	3003	Bachelor, The (1999)	Comedy|Romance
2936	3004	Bone Collector, The (1999)	Thriller
2937	3005	Insider, The (1999)	Drama
2938	3006	American Movie (1999)	Documentary
2939	3007	Last Night (1998)	Thriller
2940	3008	Portraits Chinois (1996)	Drama
2941	3009	Rosetta (1999)	Drama
2942	3010	They Shoot Horses, Don't They? (1969)	Drama
2943	3011	Battling Butler (1926)	Comedy
2944	3012	Bride of Re-Animator (1990)	Comedy|Horror
2945	3013	Bustin' Loose (1981)	Comedy
2946	3014	Coma (1978)	Thriller
2947	3015	Creepshow (1982)	Horror
2948	3016	Creepshow 2 (1987)	Horror
2949	3017	Re-Animator (1985)	Horror
2950	3018	Drugstore Cowboy (1989)	Crime|Drama
2951	3019	Falling Down (1993)	Action|Drama
2952	3020	Funhouse, The (1981)	Horror
2953	3021	General, The (1927)	Comedy
2954	3022	My Best Girl (1927)	Comedy|Romance
2955	3023	Piranha (1978)	Horror|Sci-Fi
2956	3024	Rough Night in Jericho (1967)	Western
2957	3025	Slaughterhouse (1987)	Horror
2958	3026	Slaughterhouse 2 (1988)	Horror
2959	3027	Taming of the Shrew, The (1967)	Comedy
2960	3028	Nighthawks (1981)	Action|Drama
2961	3029	Yojimbo (1961)	Comedy|Drama|Western
2962	3030	Repossessed (1990)	Comedy
2963	3031	Omega Man, The (1971)	Sci-Fi
2964	3032	Spaceballs (1987)	Comedy|Sci-Fi
2965	3033	Robin Hood (1973)	Animation|Children's
2966	3034	Mister Roberts (1955)	Comedy|Drama|War
2967	3035	Quest for Fire (1981)	Adventure
2968	3036	Little Big Man (1970)	Comedy|Drama|Western
2969	3037	Face in the Crowd, A (1957)	Drama
2970	3038	Trading Places (1983)	Comedy
2971	3039	Meatballs (1979)	Comedy
2972	3040	Meatballs Part II (1984)	Comedy
2973	3041	Meatballs III (1987)	Comedy
2974	3042	Meatballs 4 (1992)	Comedy
2975	3043	Dead Again (1991)	Mystery|Romance|Thriller
2976	3044	Peter's Friends (1992)	Comedy|Drama
2977	3045	Incredibly True Adventure of Two Girls in Love, The (1995)	Comedy|Romance
2978	3046	Experience Preferred... But Not Essential (1982)	Drama
2979	3047	Under the Rainbow (1981)	Comedy
2980	3048	How I Won the War (1967)	Comedy|War
2981	3049	Light It Up (1999)	Drama
2982	3050	Anywhere But Here (1999)	Drama
2983	3051	Dogma (1999)	Comedy
2984	3052	Messenger: The Story of Joan of Arc, The (1999)	Drama|War
2985	3053	Pokémon: The First Movie (1998)	Animation|Children's
2986	3054	Felicia's Journey (1999)	Thriller
2987	3055	Oxygen (1999)	Thriller
2988	3056	Where's Marlowe? (1999)	Comedy
2989	3057	Ape, The (1940)	Horror|Sci-Fi
2990	3058	British Intelligence (1940)	Drama
2991	3059	Commitments, The (1991)	Comedy|Drama
2992	3060	Holiday Inn (1942)	Comedy|Musical
2993	3061	Longest Day, The (1962)	Action|Drama|War
2994	3062	Poison Ivy (1992)	Thriller
2995	3063	Poison Ivy: New Seduction (1997)	Thriller
2996	3064	Ten Benny (1997)	Drama
2997	3065	Tora! Tora! Tora! (1970)	War
2998	3066	Women on the Verge of a Nervous Breakdown (1988)	Comedy|Drama
2999	3067	Verdict, The (1982)	Drama
3000	3068	Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)	Drama
3001	3069	Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)	Adventure|Comedy|Sci-Fi
3002	3070	Stand and Deliver (1987)	Drama
3003	3071	Moonstruck (1987)	Comedy
3004	3072	Sandpiper, The (1965)	Drama|Romance
3005	3073	Jeremiah Johnson (1972)	Western
3006	3074	Repulsion (1965)	Thriller
3007	3075	Irma la Douce (1963)	Comedy
3008	3076	42 Up (1998)	Documentary
3009	3077	Liberty Heights (1999)	Drama
3010	3078	Mansfield Park (1999)	Drama
3011	3079	Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)	Drama|Sci-Fi
3012	3080	Sleepy Hollow (1999)	Horror|Romance
3013	3081	World Is Not Enough, The (1999)	Action|Thriller
3014	3082	All About My Mother (Todo Sobre Mi Madre) (1999)	Comedy|Drama
3015	3083	Home Page (1999)	Documentary
3016	3084	Living Dead Girl, The (La Morte Vivante) (1982)	Horror
3017	3085	March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)	Comedy
3018	3086	Scrooged (1988)	Comedy
3019	3087	Harvey (1950)	Comedy
3020	3088	Bicycle Thief, The (Ladri di biciclette) (1948)	Drama
3021	3089	Matewan (1987)	Drama
3022	3090	Kagemusha (1980)	Drama|War
3023	3091	Chushingura (1962)	Drama
3024	3092	McCabe & Mrs. Miller (1971)	Drama|Western
3025	3093	Maurice (1987)	Drama|Romance
3026	3094	Grapes of Wrath, The (1940)	Drama
3027	3095	My Man Godfrey (1957)	Comedy
3028	3096	Shop Around the Corner, The (1940)	Comedy|Romance
3029	3097	Natural, The (1984)	Drama
3030	3098	Shampoo (1975)	Comedy|Romance
3031	3099	River Runs Through It, A (1992)	Drama
3032	3100	Fatal Attraction (1987)	Thriller
3033	3101	Jagged Edge (1985)	Thriller
3034	3102	Stanley & Iris (1990)	Drama|Romance
3035	3103	Midnight Run (1988)	Action|Adventure|Comedy|Crime
3036	3104	Awakenings (1990)	Drama
3037	3105	Come See the Paradise (1990)	Drama|Romance
3038	3106	Backdraft (1991)	Action|Drama
3039	3107	Fisher King, The (1991)	Comedy|Drama|Romance
3040	3108	River, The (1984)	Drama
3041	3109	Country (1984)	Drama
3042	3110	Places in the Heart (1984)	Drama
3043	3111	'Night Mother (1986)	Drama
3044	3112	End of Days (1999)	Action|Thriller
3045	3113	Toy Story 2 (1999)	Animation|Children's|Comedy
3046	3114	Flawless (1999)	Drama
3047	3115	Miss Julie (1999)	Drama
3048	3116	Ride with the Devil (1999)	Drama|Romance|War
3049	3117	Tumbleweeds (1999)	Drama
3050	3118	Bay of Blood (Reazione a catena) (1971)	Horror
3051	3119	Distinguished Gentleman, The (1992)	Comedy
3052	3120	Hitch-Hiker, The (1953)	Film-Noir
3053	3121	Santa Fe Trail (1940)	Drama|Romance|Western
3054	3122	Spring Fever USA (a.k.a. Lauderdale) (1989)	Comedy
3055	3123	Agnes Browne (1999)	Comedy|Drama
3056	3124	End of the Affair, The (1999)	Drama
3057	3125	End of the Affair, The (1955)	Drama
3058	3126	Holy Smoke (1999)	Drama
3059	3127	Map of the World, A (1999)	Drama
3060	3128	Sweet and Lowdown (1999)	Comedy|Drama
3061	3129	Bonfire of the Vanities (1990)	Comedy
3062	3130	Broadway Damage (1997)	Comedy
3063	3131	Daddy Long Legs (1919)	Comedy
3064	3132	Go West (1925)	Comedy
3065	3133	Grand Illusion (Grande illusion, La) (1937)	Drama|War
3066	3134	Great Santini, The (1979)	Drama
3067	3135	James Dean Story, The (1957)	Documentary
3068	3136	Sea Wolves, The (1980)	Action|War
3069	3137	Stealing Home (1988)	Drama
3070	3138	Tarzan the Fearless (1933)	Action|Adventure
3071	3139	Three Ages, The (1923)	Comedy
3072	3140	Two Jakes, The (1990)	Drama
3073	3141	U2: Rattle and Hum (1988)	Documentary|Musical
3074	3142	Hell in the Pacific (1968)	Drama|War
3075	3143	Glass Bottom Boat, The (1966)	Comedy|Romance
3076	3144	Cradle Will Rock, The (1999)	Drama
3077	3145	Deuce Bigalow: Male Gigolo (1999)	Comedy
3078	3146	Green Mile, The (1999)	Drama|Thriller
3079	3147	Cider House Rules, The (1999)	Drama
3080	3148	Diamonds (1999)	Mystery
3081	3149	War Zone, The (1999)	Drama
3082	3150	Bat Whispers, The (1930)	Crime|Drama|Mystery
3083	3151	Last Picture Show, The (1971)	Drama
3084	3152	7th Voyage of Sinbad, The (1958)	Action|Adventure|Fantasy
3085	3153	Blood on the Sun (1945)	Drama|War
3086	3154	Anna and the King (1999)	Drama|Romance
3087	3155	Bicentennial Man (1999)	Comedy|Drama|Sci-Fi
3088	3156	Stuart Little (1999)	Children's|Comedy
3089	3157	Emperor and the Assassin, The (Jing ke ci qin wang) (1999)	Drama
3090	3158	Fantasia 2000 (1999)	Animation|Children's|Musical
3091	3159	Magnolia (1999)	Drama
3092	3160	Onegin (1999)	Drama
3093	3161	Simpatico (1999)	Comedy|Drama
3094	3162	Topsy-Turvy (1999)	Drama
3095	3163	Alley Cats, The (1968)	Drama
3096	3164	Boiling Point (1993)	Action|Drama
3097	3165	Brenda Starr (1989)	Adventure
3098	3166	Carnal Knowledge (1971)	Drama
3099	3167	Easy Rider (1969)	Adventure|Drama
3100	3168	Falcon and the Snowman, The (1984)	Drama
3101	3169	Hi-Yo Silver (1940)	Western
3102	3170	Room at the Top (1959)	Drama
3103	3171	Ulysses (Ulisse) (1954)	Adventure
3104	3172	Any Given Sunday (1999)	Drama
3105	3173	Man on the Moon (1999)	Comedy|Drama
3106	3174	Galaxy Quest (1999)	Adventure|Comedy|Sci-Fi
3107	3175	Talented Mr. Ripley, The (1999)	Drama|Mystery|Thriller
3108	3176	Next Friday (1999)	Comedy
3109	3177	Hurricane, The (1999)	Drama
3110	3178	Angela's Ashes (1999)	Drama
3111	3179	Play it to the Bone (1999)	Comedy|Drama
3112	3180	Titus (1999)	Drama
3113	3181	Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)	Documentary
3114	3182	Third Miracle, The (1999)	Drama
3115	3183	Montana (1998)	Action|Comedy|Crime|Drama
3116	3184	Snow Falling on Cedars (1999)	Drama
3117	3185	Girl, Interrupted (1999)	Drama
3118	3186	Trans (1998)	Drama
3119	3187	Life and Times of Hank Greenberg, The (1998)	Documentary
3120	3188	My Dog Skip (1999)	Comedy
3121	3189	Supernova (2000)	Adventure|Sci-Fi
3122	3190	Quarry, The (1998)	Drama
3123	3191	Terrorist, The (Malli) (1998)	Drama
3124	3192	Creature (1999)	Documentary
3125	3193	Way We Were, The (1973)	Drama
3126	3194	Tess of the Storm Country (1922)	Drama
3127	3195	Stalag 17 (1953)	Drama|War
3128	3196	Presidio, The (1988)	Action
3129	3197	Papillon (1973)	Drama
3130	3198	Pal Joey (1957)	Comedy|Musical|Romance
3131	3199	Last Detail, The (1973)	Comedy|Drama
3132	3200	Five Easy Pieces (1970)	Drama
3133	3201	Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)	Drama
3134	3202	Dead Calm (1989)	Thriller
3135	3203	Boys from Brazil, The (1978)	Thriller
3136	3204	Black Sunday (La Maschera Del Demonio) (1960)	Horror
3137	3205	Against All Odds (1984)	Romance
3138	3206	Snows of Kilimanjaro, The (1952)	Adventure
3139	3207	Loaded Weapon 1 (1993)	Action|Comedy
3140	3208	Loves of Carmen, The (1948)	Drama
3141	3209	Fast Times at Ridgemont High (1982)	Comedy
3142	3210	Cry in the Dark, A (1988)	Drama
3143	3211	Born to Win (1971)	Drama
3144	3212	Batman: Mask of the Phantasm (1993)	Animation|Children's
3145	3213	American Flyers (1985)	Drama
3146	3214	Voyage of the Damned (1976)	Drama
3147	3215	Vampyros Lesbos (Las Vampiras) (1970)	Horror
3148	3216	Star Is Born, A (1937)	Drama
3149	3217	Poison (1991)	Drama
3150	3218	Pacific Heights (1990)	Thriller
3151	3219	Night Tide (1961)	Drama
3152	3220	Draughtsman's Contract, The (1982)	Drama
3153	3221	Carmen (1984)	Drama
3154	3222	Zed & Two Noughts, A (1985)	Drama
3155	3223	Woman in the Dunes (Suna no onna) (1964)	Drama
3156	3224	Down to You (2000)	Comedy|Romance
3157	3225	Hellhounds on My Trail (1999)	Documentary
3158	3226	Not Love, Just Frenzy (Más que amor, frenesí) (1996)	Comedy|Drama|Thriller
3159	3227	Wirey Spindell (1999)	Comedy
3160	3228	Another Man's Poison (1952)	Crime|Drama
3161	3229	Odessa File, The (1974)	Thriller
3162	3230	Saphead, The (1920)	Comedy
3163	3231	Seven Chances (1925)	Comedy
3164	3232	Smashing Time (1967)	Comedy
3165	3233	Train Ride to Hollywood (1978)	Comedy
3166	3234	Where the Buffalo Roam (1980)	Comedy
3167	3235	Zachariah (1971)	Western
3168	3236	Kestrel's Eye (Falkens öga) (1998)	Documentary
3169	3237	Eye of the Beholder (1999)	Thriller
3170	3238	Isn't She Great? (2000)	Comedy
3171	3239	Big Tease, The (1999)	Comedy
3172	3240	Cup, The (Phörpa) (1999)	Comedy
3173	3241	Santitos (1997)	Comedy
3174	3242	Encino Man (1992)	Comedy
3175	3243	Goodbye Girl, The (1977)	Comedy|Romance
3176	3244	I Am Cuba (Soy Cuba/Ya Kuba) (1964)	Drama
3177	3245	Malcolm X (1992)	Drama
3178	3246	Sister Act (1992)	Comedy|Crime
3179	3247	Sister Act 2: Back in the Habit (1993)	Comedy
3180	3248	Hand That Rocks the Cradle, The (1992)	Thriller
3181	3249	Alive (1993)	Drama
3182	3250	Agnes of God (1985)	Drama|Mystery
3183	3251	Scent of a Woman (1992)	Drama
3184	3252	Wayne's World (1992)	Comedy
3185	3253	Wayne's World 2 (1993)	Comedy
3186	3254	League of Their Own, A (1992)	Comedy|Drama
3187	3255	Patriot Games (1992)	Action|Thriller
3188	3256	Bodyguard, The (1992)	Action|Drama|Romance|Thriller
3189	3257	Death Becomes Her (1992)	Comedy
3190	3258	Far and Away (1992)	Drama|Romance
3191	3259	Howards End (1992)	Drama
3192	3260	Singles (1992)	Comedy|Drama|Romance
3193	3261	Twin Peaks: Fire Walk with Me (1992)	Drama|Mystery
3194	3262	White Men Can't Jump (1992)	Comedy
3195	3263	Buffy the Vampire Slayer (1992)	Comedy|Horror
3196	3264	Hard-Boiled (Lashou shentan) (1992)	Action|Crime
3197	3265	Man Bites Dog (C'est arrivé près de chez vous) (1992)	Action|Comedy|Crime|Drama
3198	3266	Mariachi, El (1992)	Action|Thriller
3199	3267	Stop! Or My Mom Will Shoot (1992)	Action|Comedy
3200	3268	Forever Young (1992)	Adventure|Romance|Sci-Fi
3201	3269	Cutting Edge, The (1992)	Drama
3202	3270	Of Mice and Men (1992)	Drama
3203	3271	Bad Lieutenant (1992)	Crime|Drama
3204	3272	Scream 3 (2000)	Horror|Mystery|Thriller
3205	3273	Single White Female (1992)	Action
3206	3274	Boondock Saints, The (1999)	Action|Comedy
3207	3275	Gun Shy (2000)	Comedy
3208	3276	Beloved/Friend (Amigo/Amado) (1999)	Drama
3209	3277	Gendernauts (1999)	Documentary
3210	3278	Knockout (1999)	Action|Adventure
3211	3279	Baby, The (1973)	Horror
3212	3280	Brandon Teena Story, The (1998)	Documentary
3213	3281	Different for Girls (1996)	Comedy
3214	3282	Minnie and Moskowitz (1971)	Action
3215	3283	They Might Be Giants (1971)	Comedy|Romance
3216	3284	Beach, The (2000)	Adventure|Drama
3217	3285	Snow Day (2000)	Comedy
3218	3286	Tigger Movie, The (2000)	Animation|Children's
3219	3287	Cotton Mary (1999)	Drama
3220	3288	Not One Less (Yi ge dou bu neng shao) (1999)	Drama
3221	3289	Soft Toilet Seats (1999)	Comedy
3222	3290	Trois (2000)	Thriller
3223	3291	Big Combo, The (1955)	Film-Noir
3224	3292	Conceiving Ada (1997)	Drama|Sci-Fi
3225	3293	Eaten Alive (1976)	Horror
3226	3294	Raining Stones (1993)	Drama
3227	3295	To Sir with Love (1967)	Drama
3228	3296	With Byrd at the South Pole (1930)	Documentary
3229	3297	Boiler Room (2000)	Drama
3230	3298	Hanging Up (2000)	Comedy|Drama
3231	3299	Pitch Black (2000)	Action|Sci-Fi
3232	3300	Whole Nine Yards, The (2000)	Comedy|Crime
3233	3301	Beautiful People (1999)	Comedy
3234	3302	Black Tar Heroin: The Dark End of the Street (1999)	Documentary
3235	3303	Blue Collar (1978)	Crime|Drama
3236	3304	Bluebeard (1944)	Film-Noir|Horror
3237	3305	Circus, The (1928)	Comedy
3238	3306	City Lights (1931)	Comedy|Drama|Romance
3239	3307	Flamingo Kid, The (1984)	Comedy|Drama
3240	3308	Dog's Life, A (1920)	Comedy
3241	3309	Kid, The (1921)	Action
3242	3310	Man from Laramie, The (1955)	Western
3243	3311	McCullochs, The (1975)	Drama
3244	3312	Class Reunion (1982)	Comedy
3245	3313	Big Trees, The (1952)	Action|Drama
3246	3314	Happy Go Lovely (1951)	Musical
3247	3315	Reindeer Games (2000)	Action|Thriller
3248	3316	Wonder Boys (2000)	Comedy|Drama
3249	3317	Deterrence (1998)	Thriller
3250	3318	Judy Berlin (1999)	Drama
3251	3319	Mifune (Mifunes sidste sang) (1999)	Comedy|Romance
3252	3320	Waiting Game, The (2000)	Comedy
3253	3321	3 Strikes (2000)	Comedy
3254	3322	Chain of Fools (2000)	Comedy|Crime
3255	3323	Drowning Mona (2000)	Comedy
3256	3324	Next Best Thing, The (2000)	Comedy|Drama
3257	3325	What Planet Are You From? (2000)	Comedy|Sci-Fi
3258	3326	Beyond the Mat (2000)	Documentary
3259	3327	Ghost Dog: The Way of the Samurai (1999)	Crime|Drama
3260	3328	Year My Voice Broke, The (1987)	Drama
3261	3329	Splendor in the Grass (1961)	Drama
3262	3330	My Tutor (1983)	Drama
3263	3331	Legend of Lobo, The (1962)	Adventure|Children's
3264	3332	Killing of Sister George, The (1968)	Drama
3265	3333	Key Largo (1948)	Crime|Drama|Film-Noir|Thriller
3266	3334	Jail Bait (1954)	Crime|Drama
3267	3335	It Happened Here (1961)	Drama
3268	3336	I'll Never Forget What's 'is Name (1967)	Comedy|Drama
3269	3337	For All Mankind (1989)	Documentary
3270	3338	Cross of Iron (1977)	War
3271	3339	Bride of the Monster (1956)	Horror|Sci-Fi
3272	3340	Born Yesterday (1950)	Comedy
3273	3341	Birdy (1984)	Drama|War
3274	3342	And God Created Woman (1988)	Comedy|Drama|Romance
3275	3343	Blood Feast (1963)	Horror
3276	3344	Charlie, the Lonesome Cougar (1967)	Adventure|Children's
3277	3345	Color Me Blood Red (1965)	Horror
3278	3346	Never Cry Wolf (1983)	Drama
3279	3347	Night Visitor, The (1970)	Crime|Thriller
3280	3348	Perils of Pauline, The (1947)	Comedy
3281	3349	Raisin in the Sun, A (1961)	Drama
3282	3350	Two Thousand Maniacs! (1964)	Horror
3283	3351	Brown's Requiem (1998)	Drama
3284	3352	Closer You Get, The (2000)	Comedy|Romance
3285	3353	Mission to Mars (2000)	Sci-Fi
3286	3354	Ninth Gate, The (2000)	Thriller
3287	3355	Condo Painting (2000)	Documentary
3288	3356	East-West (Est-ouest) (1999)	Drama|Romance
3289	3357	Defending Your Life (1991)	Comedy|Romance
3290	3358	Breaking Away (1979)	Drama
3291	3359	Hoosiers (1986)	Drama
3292	3360	Bull Durham (1988)	Comedy
3293	3361	Dog Day Afternoon (1975)	Comedy|Crime|Drama
3294	3362	American Graffiti (1973)	Comedy|Drama
3295	3363	Asphalt Jungle, The (1950)	Crime|Film-Noir
3296	3364	Searchers, The (1956)	Western
3297	3365	Where Eagles Dare (1969)	Action|Adventure|War
3298	3366	Devil's Brigade, The (1968)	War
3299	3367	Big Country, The (1958)	Romance|Western
3300	3368	Any Number Can Win (Mélodie en sous-sol ) (1963)	Crime
3301	3369	Betrayed (1988)	Drama|Thriller
3302	3370	Bound for Glory (1976)	Drama
3303	3371	Bridge at Remagen, The (1969)	Action|War
3304	3372	Buck and the Preacher (1972)	Western
3305	3373	Daughters of the Dust (1992)	Drama
3306	3374	Destination Moon (1950)	Sci-Fi
3307	3375	Fantastic Night, The (La Nuit Fantastique) (1949)	Romance
3308	3376	Hangmen Also Die (1943)	Drama|War
3309	3377	Ogre, The (Der Unhold) (1996)	Drama
3310	3378	On the Beach (1959)	Drama
3311	3379	Railroaded! (1947)	Film-Noir
3312	3380	Slaves to the Underground (1997)	Comedy|Drama
3313	3381	Song of Freedom (1936)	Drama
3314	3382	Big Fella (1937)	Drama|Musical
3315	3383	Taking of Pelham One Two Three, The (1974)	Action
3316	3384	Volunteers (1985)	Comedy
3317	3385	JFK (1991)	Drama|Mystery
3318	3386	Who's Harry Crumb? (1989)	Comedy
3319	3387	Harry and the Hendersons (1987)	Comedy
3320	3388	Let's Get Harry (1986)	Action|Adventure
3321	3389	Shanghai Surprise (1986)	Adventure
3322	3390	Who's That Girl? (1987)	Comedy
3323	3391	She-Devil (1989)	Comedy
3324	3392	Date with an Angel (1987)	Comedy|Fantasy
3325	3393	Blind Date (1987)	Comedy|Romance
3326	3394	Nadine (1987)	Comedy
3327	3395	Muppet Movie, The (1979)	Children's|Comedy
3328	3396	Great Muppet Caper, The (1981)	Children's|Comedy
3329	3397	Muppets Take Manhattan, The (1984)	Children's|Comedy
3330	3398	Sesame Street Presents Follow That Bird (1985)	Children's|Comedy
3331	3399	We're Back! A Dinosaur's Story (1993)	Animation|Children's
3332	3400	Baby... Secret of the Lost Legend (1985)	Adventure|Sci-Fi
3333	3401	Turtle Diary (1985)	Drama
3334	3402	Raise the Titanic (1980)	Drama|Thriller
3335	3403	Titanic (1953)	Action|Drama
3336	3404	Night to Remember, A (1958)	Action|Drama
3337	3405	Captain Horatio Hornblower (1951)	Action|Adventure|War
3338	3406	Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)	Comedy|Drama
3339	3407	Erin Brockovich (2000)	Drama
3340	3408	Final Destination (2000)	Drama|Thriller
3341	3409	Soft Fruit (1999)	Comedy|Drama
3342	3410	Babymother (1998)	Drama
3343	3411	Bear, The (1988)	Adventure
3344	3412	Impact (1949)	Crime|Drama
3345	3413	Love Is a Many-Splendored Thing (1955)	Romance
3346	3414	Mirror, The (Zerkalo) (1975)	Drama
3347	3415	Trial, The (Le Procès) (1963)	Drama
3348	3416	Crimson Pirate, The (1952)	Adventure|Comedy|Sci-Fi
3349	3417	Thelma & Louise (1991)	Action|Drama
3350	3418	Something for Everyone (1970)	Comedy|Crime
3351	3419	...And Justice for All (1979)	Drama|Thriller
3352	3420	Animal House (1978)	Comedy
3353	3421	She's Gotta Have It (1986)	Comedy|Romance
3354	3422	School Daze (1988)	Drama
3355	3423	Do the Right Thing (1989)	Comedy|Drama
3356	3424	Mo' Better Blues (1990)	Drama
3357	3425	Jungle Fever (1991)	Drama|Romance
3358	3426	Coogan's Bluff (1968)	Crime
3359	3427	Champ, The (1979)	Drama
3360	3428	Creature Comforts (1990)	Animation|Comedy
3361	3429	Death Wish (1974)	Action|Drama
3362	3430	Death Wish II (1982)	Action|Drama
3363	3431	Death Wish 3 (1985)	Action|Drama
3364	3432	Death Wish 4: The Crackdown (1987)	Action|Drama
3365	3433	Death Wish V: The Face of Death (1994)	Action|Drama
3366	3434	Double Indemnity (1944)	Crime|Film-Noir
3367	3435	Dying Young (1991)	Drama|Romance
3368	3436	Cool as Ice (1991)	Drama
3369	3437	Teenage Mutant Ninja Turtles (1990)	Action|Children's|Fantasy
3370	3438	Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)	Action|Children's|Fantasy
3371	3439	Teenage Mutant Ninja Turtles III (1993)	Action|Children's|Fantasy
3372	3440	Red Dawn (1984)	Action|War
3373	3441	Band of the Hand (1986)	Action
3374	3442	Born American (1986)	Action|Drama|Thriller
3375	3443	Bloodsport (1988)	Action
3376	3444	Eyes of Laura Mars (1978)	Mystery|Thriller
3377	3445	Funny Bones (1995)	Comedy
3378	3446	Good Earth, The (1937)	Drama
3379	3447	Good Morning, Vietnam (1987)	Comedy|Drama|War
3380	3448	Good Mother, The (1988)	Drama
3381	3449	Grumpy Old Men (1993)	Comedy
3382	3450	Guess Who's Coming to Dinner (1967)	Comedy|Drama
3383	3451	Romeo Must Die (2000)	Action|Romance
3384	3452	Here on Earth (2000)	Drama|Romance
3385	3453	Whatever It Takes (2000)	Comedy|Romance
3386	3454	Buddy Boy (1999)	Drama|Thriller
3387	3455	Color of Paradise, The (Rang-e Khoda) (1999)	Drama
3388	3456	Waking the Dead (1999)	Drama
3389	3457	Blood and Sand (Sangre y Arena) (1989)	Drama|Romance
3390	3458	Gothic (1986)	Drama|Horror
3391	3459	Hillbillys in a Haunted House (1967)	Comedy
3392	3460	Lord of the Flies (1963)	Adventure|Drama|Thriller
3393	3461	Modern Times (1936)	Comedy
3394	3462	Last Resort (1994)	Comedy
3395	3463	Solar Crisis (1993)	Sci-Fi|Thriller
3396	3464	That's Life! (1986)	Drama
3397	3465	Heart and Souls (1993)	Comedy|Fantasy
3398	3466	Hud (1963)	Drama|Western
3399	3467	Hustler, The (1961)	Drama
3400	3468	Inherit the Wind (1960)	Drama
3401	3469	Dersu Uzala (1974)	Adventure|Drama
3402	3470	Close Encounters of the Third Kind (1977)	Drama|Sci-Fi
3403	3471	Horror Hotel (a.k.a. The City of the Dead) (1960)	Horror
3404	3472	Jonah Who Will Be 25 in the Year 2000 (1976)	Comedy
3405	3473	Retroactive (1997)	Sci-Fi|Thriller
3406	3474	Place in the Sun, A (1951)	Drama|Romance
3407	3475	Jacob's Ladder (1990)	Horror|Mystery|Thriller
3408	3476	Empire Records (1995)	Comedy|Drama
3409	3477	Bamba, La (1987)	Drama
3410	3478	Ladyhawke (1985)	Adventure|Fantasy|Romance
3411	3479	Lucas (1986)	Drama
3412	3480	High Fidelity (2000)	Comedy
3413	3481	Price of Glory (2000)	Drama
3414	3482	Road to El Dorado, The (2000)	Animation|Children's
3415	3483	Skulls, The (2000)	Thriller
3416	3484	Autopsy (Macchie Solari) (1975)	Horror
3417	3485	Devil Girl From Mars (1954)	Sci-Fi
3418	3486	Dorado, El (1967)	Western
3419	3487	Hideous Sun Demon, The (1959)	Horror|Sci-Fi
3420	3488	Hook (1991)	Adventure|Fantasy
3421	3489	Horror Express (1972)	Horror
3422	3490	My Chauffeur (1986)	Comedy
3423	3491	Son of the Sheik, The (1926)	Adventure
3424	3492	Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)	Horror
3425	3493	True Grit (1969)	Adventure|Western
3426	3494	Roadside Prophets (1992)	Comedy|Drama
3427	3495	Madame Sousatzka (1988)	Drama
3428	3496	Max Dugan Returns (1983)	Comedy
3429	3497	Midnight Express (1978)	Drama
3430	3498	Misery (1990)	Horror
3431	3499	Mr. Saturday Night (1992)	Comedy|Drama
3432	3500	Murphy's Romance (1985)	Comedy|Romance
3433	3501	My Life (1993)	Drama
3434	3502	Solaris (Solyaris) (1972)	Drama|Sci-Fi
3435	3503	Network (1976)	Comedy|Drama
3436	3504	No Way Out (1987)	Thriller
3437	3505	North Dallas Forty (1979)	Comedy|Drama
3438	3506	Odd Couple, The (1968)	Comedy
3439	3507	Outlaw Josey Wales, The (1976)	Western
3440	3508	Black and White (1999)	Drama
3441	3509	Frequency (2000)	Drama|Thriller
3442	3510	Ready to Rumble (2000)	Comedy
3443	3511	Return to Me (2000)	Drama|Romance
3444	3512	Rules of Engagement (2000)	Drama|Thriller
